83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
91,43,65,29,22,62,92,79,51,21,52,1,23,66,17,41,63,93,56,40,

57,38,64,85,16,97,49,17,61,63,9,92,76,18,60,4,89,13,100,8,
34,5,1,77,79,37,30,91,47,71,75,38,76,23,84,64,95,48,80,92,

90,63,16,4,21,18,27,20,84,5,17,67,57,28,25,40,52,92,58,75,
82,80,36,73,86,51,100,50,74,91,13,25,75,40,92,58,17,20,84,24,

50,83,76,51,74,6,87,78,15,29,72,41,13,63,27,12,75,95,58,30,
73,38,66,45,82,19,77,21,54,32,7,24,81,26,8,33,1,87,63,62,

4,27,90,63,18,47,20,34,6,17,28,57,54,61,40,19,88,52,51,23,
74,96,73,47,32,23,17,80,84,38,89,41,78,86,98,5,42,100,25,66,

51,59,74,38,18,4,31,71,39,5,80,64,85,90,100,33,8,98,86,9,
59,26,92,15,94,49,18,64,70,31,2,71,4,63,62,41,88,77,100,60,
51,59,74,38,18,4,31,71,39,5,80,64,85,90,100,33,8,98,86,9,
89,19,59,50,49,63,92,96,56,47,21,13,86,67,100,69,28,64,54,38,

95,59,4,76,85,78,28,36,90,73,3,83,9,19,89,47,15,96,38,51,
26,47,4,8,76,58,21,96,45,10,95,30,68,11,97,20,53,59,100,1,

12,18,57,19,13,69,49,80,28,15,90,96,44,62,21,54,64,42,73,47,
80,84,40,5,39,79,27,57,35,28,30,52,70,2,81,13,31,42,98,10,

3,29,23,78,2,61,67,43,4,39,46,68,40,33,6,19,34,62,64,45,
89,82,2,22,12,59,65,72,74,26,4,91,67,48,39,34,96,51,35,62,

93,22,83,9,96,71,13,50,80,74,98,39,58,45,37,41,49,52,31,66,
50,95,2,62,17,59,69,98,70,25,21,86,27,87,52,78,33,23,48,31,

43,10,91,94,21,64,59,68,18,96,26,85,31,50,98,19,22,33,11,6,
96,50,33,5,77,42,64,91,82,71,99,28,81,25,38,86,75,57,10,14,

43,83,3,56,25,34,78,51,16,81,45,33,84,4,61,1,85,39,99,26,
18,32,37,21,65,49,35,14,38,78,77,64,45,56,62,25,36,84,34,93,

94,39,53,24,72,96,40,16,84,79,81,60,46,76,98,80,59,52,1,8,
92,91,48,9,76,68,44,13,62,36,93,94,86,95,99,26,59,25,83,3,

93,52,59,69,91,32,68,15,26,71,53,34,42,28,90,37,75,33,7,63,
57,38,33,6,27,29,40,91,12,94,43,70,31,42,49,5,35,15,25,68,

16,59,44,40,77,65,11,93,67,79,72,5,92,18,99,35,9,75,84,33,
49,85,87,8,44,99,45,90,56,61,68,24,74,30,34,40,70,50,16,11,

33,11,84,77,19,7,22,95,58,54,70,98,96,78,99,47,74,85,1,30,
21,82,8,55,16,42,60,72,95,15,93,73,9,54,14,4,13,59,30,81,

56,70,62,63,30,78,89,87,26,96,4,51,12,13,83,74,66,34,84,48,
55,27,88,45,25,2,32,38,60,26,74,34,4,63,66,75,15,83,62,48,

42,100,38,59,24,22,16,25,55,40,5,54,74,4,28,41,78,39,1,76,
55,18,32,92,86,41,66,75,46,19,23,73,89,26,50,69,76,37,71,1,

93,28,75,76,26,57,19,79,23,41,59,5,53,87,16,25,6,37,30,27,
80,69,33,21,96,81,79,39,40,15,60,5,24,83,61,27,1,72,26,85,

93,79,19,70,28,34,57,96,21,76,94,75,4,95,25,83,35,38,32,7,
71,66,88,27,70,25,68,87,61,51,26,48,65,73,23,45,18,63,20,93,

54,48,57,19,65,62,12,50,26,63,11,34,36,35,84,9,1,98,89,92,
27,41,7,82,75,15,57,92,3,45,36,20,11,51,62,54,23,76,93,56,

30,95,53,22,67,77,19,94,81,1,87,46,42,76,72,39,18,27,7,54,
76,19,78,99,33,7,35,5,84,91,39,71,8,23,12,94,75,37,70,72,

