83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
8,84,15,34,6,30,39,36,21,80,23,40,58,2,95,42,28,66,70,12,
83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
41,2,4,56,38,71,19,32,34,66,35,75,100,68,76,74,7,29,54,51,
83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
27,59,26,57,69,58,22,43,46,19,75,10,80,89,87,85,39,28,100,13,

57,62,24,25,8,43,29,91,2,74,19,55,36,75,40,49,15,54,14,100,
42,55,95,11,81,34,73,24,23,56,68,40,32,99,43,30,72,35,89,74,

47,28,7,93,20,90,11,68,56,6,65,5,40,72,66,75,15,78,62,55,
94,24,20,40,74,32,61,39,99,26,19,15,57,81,93,72,88,69,47,38,

3,79,58,86,27,25,6,61,68,34,42,66,98,77,10,53,93,100,67,28,
11,89,39,26,32,15,24,71,96,34,83,9,72,74,2,13,61,47,25,36,

4,17,67,49,6,34,10,79,98,78,53,61,27,9,15,93,21,77,45,12,
81,12,17,48,39,18,54,45,49,34,43,71,79,42,99,100,52,56,33,23,

93,52,92,24,88,54,69,62,77,90,37,70,100,15,45,27,7,40,2,97,
76,92,39,40,36,28,42,34,26,29,22,49,38,2,81,47,51,63,97,7,

82,29,51,55,75,47,44,62,18,99,46,94,72,88,27,71,96,11,20,59,
15,59,93,77,100,16,4,21,3,48,86,97,10,94,60,20,38,11,83,17,

73,62,72,7,18,99,26,79,8,34,46,36,93,48,50,9,59,2,21,85,
71,73,4,62,97,74,34,53,6,32,58,30,38,54,96,90,2,46,59,21,

41,31,48,6,49,84,40,50,98,93,19,81,4,94,55,2,32,10,51,69,
96,88,51,97,72,37,99,44,59,64,26,42,92,49,35,95,36,19,13,3,

10,91,64,96,34,71,93,57,82,78,31,36,87,41,85,83,17,11,84,51,
37,17,85,83,46,33,62,6,47,87,91,14,53,5,70,40,21,98,71,61,
10,91,64,96,34,71,93,57,82,78,31,36,87,41,85,83,17,11,84,51,
53,52,49,96,4,11,98,71,74,100,64,21,47,57,19,61,99,1,88,36,

86,41,99,31,83,87,62,16,26,30,73,91,97,80,56,72,49,15,68,90,
37,27,55,65,30,45,59,6,29,39,2,38,22,74,69,33,94,35,96,41,

10,91,64,96,34,71,57,36,41,87,68,82,31,100,74,19,42,51,95,18,
26,97,98,53,40,47,61,10,34,57,83,88,29,16,22,77,41,73,91,100,

8,11,61,37,97,2,30,17,6,15,100,3,35,76,48,13,95,85,36,7,
81,65,99,59,13,77,30,41,84,100,4,72,40,61,35,76,15,36,48,85,

33,88,16,96,95,31,69,59,1,92,20,68,40,5,41,4,7,57,6,14,
16,71,93,27,67,90,80,42,88,75,41,73,58,35,13,15,48,44,20,7,

20,95,6,53,60,99,69,36,33,50,16,24,8,2,58,46,19,81,72,17,
21,94,74,9,53,29,88,32,27,33,1,36,95,85,67,16,6,46,19,55,

8,14,81,20,89,11,27,79,55,63,51,78,33,9,48,12,68,49,88,52,
91,6,38,51,52,35,17,39,76,67,41,18,24,32,60,33,78,12,50,23,

8,81,58,49,46,75,31,53,1,3,20,86,55,28,14,90,5,22,60,9,
11,77,86,19,14,52,22,39,31,50,79,89,38,55,97,67,16,65,57,3,

5,21,48,77,7,3,99,8,55,43,75,44,1,42,25,93,41,83,87,92,
50,34,96,53,43,75,98,11,99,23,40,76,68,51,3,87,10,9,2,77,

98,16,83,86,33,28,40,97,80,78,19,82,92,41,39,65,79,4,17,62,
42,55,30,40,22,70,32,9,49,37,98,18,7,60,89,12,67,62,33,23,

55,63,51,11,32,48,17,81,16,84,78,73,40,34,41,95,87,36,22,43,
