83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
8,84,15,34,6,21,80,39,30,95,66,58,23,70,36,2,40,4,79,52,

63,91,57,86,62,24,25,77,8,43,29,2,75,19,36,74,55,5,82,49,
35,50,13,63,67,83,60,80,8,86,1,87,54,93,39,34,95,62,32,85,

75,40,10,70,74,20,17,99,66,15,59,39,47,46,80,52,51,38,68,4,
99,67,58,57,64,14,20,32,22,33,79,49,38,73,84,60,10,53,94,23,

9,55,7,38,48,50,54,96,41,40,3,92,4,27,35,84,11,33,65,22,
31,79,91,44,21,18,7,62,54,92,41,25,97,98,77,43,4,56,12,61,

68,46,43,97,89,9,39,26,71,61,72,12,3,79,21,77,60,95,70,94,
85,51,95,3,93,91,40,17,19,33,82,94,71,60,70,38,21,100,77,26,

51,54,70,74,39,88,41,95,69,34,61,8,90,78,50,63,62,96,67,56,
12,20,85,77,21,38,1,46,90,84,36,42,93,78,27,50,69,62,70,96,

29,27,34,85,82,39,95,55,88,63,54,64,69,10,25,61,76,8,46,3,
66,53,50,36,33,47,93,29,90,73,5,58,80,42,74,48,55,22,84,85,

17,19,81,16,38,69,53,36,46,3,95,63,64,9,77,24,13,50,82,96,
61,53,98,23,7,14,33,59,52,88,56,47,42,20,84,75,63,99,36,8,

36,94,23,71,24,52,89,61,54,77,2,5,44,14,87,35,29,53,65,12,
48,46,83,80,59,5,15,51,2,57,64,12,76,4,88,7,10,60,13,74,

66,88,41,98,13,22,68,12,70,55,79,75,44,6,5,67,92,96,94,24,
23,82,30,21,17,68,7,96,75,80,32,5,67,86,94,76,24,66,29,69,

88,35,94,95,23,65,10,54,74,81,64,21,37,63,38,86,99,83,29,55,
15,63,79,67,19,54,81,40,61,93,2,94,71,86,75,38,88,83,99,56,

29,47,85,34,9,17,12,30,75,84,69,86,13,66,83,74,25,55,2,21,
94,52,54,19,95,21,14,24,70,64,25,85,78,98,40,66,27,55,87,2,

20,2,91,85,24,77,64,96,9,6,56,75,61,50,8,12,63,98,95,69,
76,58,30,16,22,67,87,55,20,86,41,99,2,66,93,61,47,21,80,15,

48,12,85,61,23,87,47,29,33,70,80,39,91,7,18,60,14,97,100,21,
49,70,68,12,6,87,5,32,92,39,95,81,100,62,82,23,26,21,63,80,

53,22,38,13,8,74,57,56,99,54,18,80,83,51,58,23,12,39,31,76,
9,5,66,19,36,35,95,10,90,45,51,71,61,40,72,22,50,54,92,56,

63,12,1,8,94,29,64,23,33,96,18,100,13,68,91,3,6,9,2,93,
83,96,50,78,81,65,37,1,70,68,72,88,35,2,28,16,91,100,6,9,

50,58,6,77,95,91,9,32,54,88,15,20,8,36,78,63,46,25,74,49,
67,80,14,95,82,3,87,65,32,27,85,83,40,79,57,92,100,88,81,18,

6,95,68,35,64,21,20,94,47,97,63,37,73,56,53,100,59,49,9,26,
23,94,33,79,87,22,2,6,41,21,3,77,19,26,56,49,12,59,70,63,

