83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
31,27,78,30,32,67,14,89,73,38,88,60,50,13,95,93,83,57,45,86,
83,92,98,39,4,38,11,51,33,97,48,31,85,50,44,23,32,60,80,64,
7,9,62,55,37,41,35,79,33,84,63,2,45,56,38,64,12,43,52,70,

77,55,44,20,50,78,71,46,63,72,21,47,89,15,5,16,30,1,9,94,
78,30,36,77,53,37,43,2,54,12,40,97,95,29,76,80,45,15,92,90,

91,86,62,25,8,2,19,55,36,75,5,82,40,49,56,35,15,95,100,14,
71,5,4,83,68,81,38,75,64,96,73,42,93,99,41,10,88,51,59,77,

77,61,30,68,15,53,99,29,57,69,13,10,67,63,46,75,58,38,40,2,
8,28,62,77,61,46,48,88,23,1,69,45,82,26,60,36,75,86,58,41,

54,46,95,56,45,74,83,55,23,18,25,41,2,14,94,86,65,63,17,12,
86,54,80,96,67,23,3,39,89,22,85,6,2,42,18,69,60,28,9,11,
54,46,95,56,45,74,83,55,23,18,25,41,2,14,94,86,65,63,17,12,
61,66,81,77,90,27,53,46,44,73,52,75,31,51,3,9,65,84,5,41,

75,56,95,62,32,82,53,96,50,65,55,27,51,25,84,22,33,16,11,85,
98,71,80,16,47,44,54,53,94,8,51,78,1,96,31,92,68,36,15,69,

39,94,71,95,4,49,61,21,69,62,66,50,24,29,37,10,87,68,30,38,
95,1,87,90,79,44,58,39,81,55,21,42,66,92,71,22,99,12,69,37,

85,94,18,86,73,8,43,4,95,28,23,39,82,5,9,92,29,33,38,70,
49,47,46,4,3,38,9,68,13,71,88,76,15,65,87,58,8,19,63,22,

89,49,94,39,90,4,15,54,17,13,25,20,98,95,93,64,58,21,60,83,
97,54,31,6,67,80,71,60,96,44,35,17,69,38,90,77,45,3,20,78,

59,40,43,12,23,100,28,74,87,51,88,5,82,84,72,21,76,9,29,32,
24,67,1,30,92,15,100,60,82,25,44,20,33,91,10,49,29,78,7,42,

33,30,59,18,52,60,48,71,85,69,40,43,80,39,99,84,4,9,24,47,
25,54,36,4,94,90,14,31,29,60,62,55,69,13,81,19,56,98,57,33,

14,86,12,45,26,3,18,95,82,17,34,16,2,93,5,74,65,77,60,63,
59,37,6,10,41,86,99,21,28,63,89,27,77,9,40,19,42,49,65,20,

22,92,86,90,60,20,58,12,31,78,97,73,50,24,91,81,38,27,15,64,
85,63,62,10,90,61,68,59,3,34,91,87,48,38,80,89,8,53,21,100,

20,10,62,34,65,63,14,74,36,76,40,32,22,5,54,16,80,1,25,19,
62,31,60,96,61,76,32,92,82,49,78,90,4,100,25,84,88,16,19,65,

97,51,52,12,27,3,13,98,11,26,22,20,25,64,32,82,16,47,53,43,
24,99,11,96,58,13,14,41,77,88,82,70,22,76,55,59,28,63,95,20,

5,53,60,12,33,71,58,22,59,98,14,1,99,54,39,35,13,42,96,68,
95,63,51,34,2,7,80,83,66,97,46,45,90,49,88,42,33,91,17,55,

72,12,33,81,43,66,59,83,58,29,36,84,93,90,92,53,55,86,14,26,
70,43,53,93,6,62,19,63,26,12,27,29,78,52,81,59,41,10,37,56,

35,23,95,96,89,51,45,88,7,28,82,10,27,61,58,16,43,50,33,29,
82,94,64,40,53,9,31,22,20,69,15,56,32,2,79,23,81,39,29,11,

23,85,88,63,39,58,5,8,47,30,40,56,14,67,28,20,70,59,18,10,
61,35,39,14,98,19,57,3,55,83,65,48,49,16,99,96,24,34,10,70,
23,85,88,63,39,58,5,8,47,30,40,56,14,67,28,20,70,59,18,10,
63,82,24,48,27,75,79,43,40,98,58,45,18,94,32,72,80,73,100,86,

72,56,100,82,5,75,98,87,91,78,19,97,47,45,39,74,65,15,83,8,
73,44,62,38,19,45,21,78,1,98,50,30,15,36,3,8,43,71,69,65,
72,56,100,82,5,75,98,87,91,78,19,97,47,45,39,74,65,15,83,8,
74,24,3,36,42,25,20,67,48,7,45,71,8,47,84,15,69,43,83,21,

88,39,64,9,53,63,33,55,19,23,71,75,81,92,30,95,11,47,29,44,
72,21,65,69,75,18,1,71,27,11,3,42,66,55,28,9,92,85,44,77,
88,39,64,9,53,63,33,55,19,23,71,75,81,92,30,95,11,47,29,44,
39,12,79,78,99,37,91,42,49,82,73,88,74,62,97,53,47,13,24,29,

68,58,32,13,56,60,12,54,42,1,14,89,25,55,22,3,52,83,93,29,
81,78,55,100,30,20,54,63,98,79,61,65,37,95,6,87,35,76,13,32,

100,33,81,4,35,68,97,93,15,89,58,5,39,23,64,84,8,49,42,55,
1,59,36,64,48,15,71,21,52,12,90,18,29,24,47,37,76,30,33,68,

15,14,63,56,91,19,75,67,40,20,83,44,1,70,79,53,89,85,37,31,
11,86,93,95,39,53,9,63,61,73,42,26,38,60,47,14,12,6,3,13,

1,93,42,58,100,68,81,35,97,33,8,4,55,82,94,37,27,98,21,7,
73,93,42,23,30,82,13,12,4,54,89,46,17,71,6,45,88,74,27,100,

17,90,51,38,49,44,97,91,29,63,45,87,26,20,88,2,80,9,46,65,
19,71,9,6,50,32,11,42,51,82,53,84,2,13,35,15,55,90,26,3,

7,36,84,41,24,39,27,10,25,65,22,42,29,13,100,30,15,91,87,78,
67,82,60,93,9,95,90,7,57,76,72,29,49,77,26,62,5,80,8,91,

39,52,8,10,42,50,98,88,12,40,5,27,65,99,77,43,3,6,26,23,
89,63,28,23,9,77,30,13,73,16,21,82,25,83,43,55,37,97,46,66,

91,89,61,19,76,53,35,63,38,6,97,36,88,71,32,99,2,29,62,21,
69,83,8,15,57,95,93,68,11,27,33,17,87,20,70,26,61,32,55,99,

30,46,50,25,61,6,20,63,60,3,57,26,67,49,5,76,8,12,18,66,
24,58,36,4,49,35,39,12,71,6,33,89,51,79,65,66,50,19,55,30,

79,63,70,16,60,1,81,91,44,17,34,54,69,86,87,31,20,15,74,7,
20,25,4,17,38,9,55,47,32,45,86,26,63,59,71,52,83,69,53,19,

37,30,56,21,99,23,28,81,70,75,100,31,49,43,22,94,8,74,1,65,
62,61,10,20,76,72,43,56,53,34,82,37,22,81,8,65,84,32,35,13,

37,99,21,28,81,56,31,96,75,91,70,59,23,100,66,20,41,76,17,33,
60,50,82,37,66,65,92,42,70,88,9,30,5,95,11,23,80,68,3,99,

6,47,93,24,71,77,16,64,3,25,75,97,59,98,22,82,23,15,74,38,
22,88,8,12,81,34,66,77,60,90,30,82,31,33,55,17,96,23,64,15,

92,7,95,60,29,48,67,99,81,46,62,21,93,47,91,100,38,78,40,71,
64,54,17,87,41,62,29,8,19,38,27,16,70,60,55,46,75,67,53,71,

83,31,36,39,6,30,62,38,73,51,22,55,1,94,75,93,44,91,19,13,
72,77,84,81,25,96,87,32,42,93,61,26,100,27,33,9,24,70,14,22,

99,60,32,20,17,3,52,70,6,65,67,74,31,48,49,95,29,35,85,86,
68,53,81,44,46,56,76,37,58,10,5,7,89,62,84,35,3,83,86,22,

36,73,77,6,19,75,84,29,20,88,40,11,58,33,34,56,25,14,39,44,
95,56,72,22,61,84,7,70,92,9,44,76,90,14,25,39,33,58,34,47,

19,77,76,50,42,81,20,79,33,84,3,67,98,54,6,38,40,92,68,71,
93,45,39,74,68,100,12,23,87,78,41,67,53,20,79,40,6,76,71,98,

19,90,86,49,66,4,13,28,92,11,76,73,31,15,70,47,78,10,57,48,
30,55,26,13,10,97,48,51,71,82,60,95,74,31,65,17,86,99,87,47,

50,51,45,67,37,95,88,6,35,85,65,100,62,42,12,11,78,36,9,74,
85,14,43,63,76,83,80,26,15,21,99,18,66,49,33,79,97,8,20,90,

77,63,50,33,85,19,42,51,27,52,89,65,92,68,10,79,20,90,22,6,
68,15,43,87,89,39,52,93,73,9,30,41,59,96,36,12,22,14,61,24,

33,77,85,63,56,27,34,89,65,13,53,47,15,52,32,31,87,43,90,22,
37,57,58,15,93,21,20,61,67,19,45,14,32,87,27,43,69,90,47,52,

77,34,45,63,56,50,42,19,85,68,37,79,51,38,62,71,1,3,6,5,
66,58,42,30,80,28,89,53,54,98,11,69,70,39,61,62,7,82,5,21,

92,72,73,1,2,24,86,10,8,12,67,7,77,19,15,35,50,21,44,68,
86,30,19,87,84,64,61,95,24,3,78,20,43,22,70,7,21,77,35,44,

56,11,21,9,29,67,1,7,78,59,95,90,65,22,35,17,86,12,99,6,
47,94,75,68,65,51,8,63,55,48,31,92,88,71,79,1,4,27,2,53,

47,28,41,25,50,36,82,56,3,80,70,94,73,67,52,9,74,17,42,34,
32,49,93,84,74,12,1,69,71,4,53,29,89,85,13,28,17,25,57,18,

66,55,72,2,60,43,38,92,61,22,63,57,20,79,11,86,84,87,4,26,
12,32,76,14,72,68,43,89,93,22,65,17,56,51,77,47,6,46,44,15,
66,55,72,2,60,43,38,92,61,22,63,57,20,79,11,86,84,87,4,26,
5,27,87,75,83,58,94,70,24,47,35,88,73,93,79,62,8,7,25,31,

28,77,49,25,57,43,56,42,24,34,62,50,63,58,68,90,97,8,84,32,
59,28,90,97,15,73,65,52,42,75,66,2,100,14,68,23,5,63,43,22,

45,27,83,58,7,79,77,41,85,30,11,62,60,47,55,35,9,69,19,37,
45,8,47,21,98,99,95,49,22,84,16,10,26,80,28,41,79,20,19,9,

58,22,71,51,27,78,42,86,30,13,39,6,54,7,77,26,92,94,17,49,
2,57,65,18,66,4,17,77,72,21,94,48,28,33,76,52,5,67,45,61,

4,2,22,16,48,69,65,98,7,18,46,15,30,5,91,38,55,27,53,14,
43,18,91,89,66,15,60,14,85,95,87,84,30,92,4,57,35,17,41,28,

22,7,48,4,2,53,72,16,98,78,21,27,69,29,46,54,84,83,15,92,
66,49,64,96,62,46,72,81,39,42,11,20,87,63,36,88,24,2,82,37,

14,93,99,4,2,42,60,81,45,61,71,29,97,65,16,37,79,28,68,84,
8,62,37,65,98,60,42,31,59,71,86,84,17,32,50,11,93,20,88,47,

2,71,31,53,74,92,84,48,16,98,35,69,76,21,100,83,29,61,50,64,
67,100,12,17,6,94,62,91,95,30,50,74,15,3,45,70,66,28,78,88,

67,14,53,44,16,72,51,49,29,87,34,19,59,56,22,96,32,39,6,9,
32,1,20,41,35,97,21,8,53,63,100,29,71,50,15,49,47,64,13,11,

61,33,57,92,23,17,42,46,93,94,86,75,16,60,71,35,27,70,59,68,
51,94,87,54,68,13,100,67,81,76,53,61,41,34,83,3,29,85,6,80,

7,88,84,54,51,18,28,36,37,71,19,55,97,32,75,2,9,5,52,48,
81,93,62,39,45,38,15,18,24,1,25,67,75,28,89,65,12,70,47,74,
7,88,84,54,51,18,28,36,37,71,19,55,97,32,75,2,9,5,52,48,
75,60,29,36,74,45,50,37,48,68,25,43,21,79,7,62,56,5,72,54,

19,76,68,43,85,90,88,32,60,91,79,50,66,39,40,11,7,24,37,61,
62,6,63,37,1,71,13,25,26,67,42,7,48,4,15,45,99,35,87,100,

55,42,54,36,51,1,97,75,28,34,9,11,35,19,81,71,16,37,6,52,
28,95,75,99,15,90,7,8,74,9,12,65,49,66,87,13,14,91,59,43,

45,66,22,78,84,52,31,92,40,44,80,50,25,33,37,82,62,74,99,6,
9,70,96,30,27,20,65,3,100,89,53,36,73,71,19,64,29,99,74,84,

97,67,83,63,41,77,17,95,44,42,6,18,89,57,87,70,13,39,64,31,
87,63,83,91,42,13,74,98,15,22,59,18,44,89,79,70,26,80,78,81,

4,43,20,36,51,66,99,57,93,24,91,34,47,29,49,90,79,27,58,83,
3,95,17,69,79,88,4,84,30,50,71,58,77,53,27,40,57,61,29,47,

23,49,89,45,38,80,98,84,97,79,16,95,43,52,75,36,72,18,8,1,
29,68,64,65,35,27,23,6,91,89,4,57,37,92,98,32,70,93,78,1,

77,67,95,89,44,55,60,43,5,14,9,58,16,68,37,52,75,50,38,27,
79,49,89,98,33,8,82,99,96,75,5,13,45,64,94,84,3,85,73,92,

92,54,20,40,9,68,13,74,96,24,81,14,60,31,8,3,83,72,93,88,
64,94,28,39,35,58,55,88,38,50,81,62,47,16,85,10,93,54,96,65,

68,25,40,70,53,55,44,83,10,72,37,67,84,89,95,1,15,85,100,14,
81,10,8,7,38,32,80,15,88,75,52,46,42,68,29,85,50,21,70,28,

48,56,89,95,44,77,9,66,93,60,49,71,28,13,17,31,39,25,80,69,
19,17,43,89,99,90,75,93,74,83,25,51,64,97,30,34,84,88,7,58,

