1.077040e-12,6.502530e-12,7.960902e-14,7.031741e-13,4.345522e-13,6.035750e-14,2.210713e-13,6.404428e-14,1.914106e-13,7.574419e-13,2.824838e-13,1.299518e-13,2.741262e-13,2.338375e-12,7.540462e-14,6.010947e-14,3.231874e-12,3.001541e-13,1.886610e-13,2.062152e-14,3.724482e-13,9.675512e-13,9.694305e-14,2.273169e-13,7.738975e-14,1.063384e-13,3.096260e-14,2.711561e-14,1.235379e-13,2.794542e-13,5.331240e-12,5.150863e-13,4.795500e-14,1.170903e-02,5.057353e-13,6.218013e-12,1.170904e-02,2.861865e-14,1.170903e-02,2.329459e-12,2.272675e-12,9.240992e-14,2.864736e-14,2.154220e-13,6.030271e-13,1.170903e-02,5.409116e-14,1.170909e-02,1.308733e-13,2.531755e-13,1.170903e-02,4.909159e-12,9.924208e-14,1.136008e-13,2.837680e-13,3.708453e-13,8.054155e-14,7.896360e-14,4.602736e-12,1.170903e-02,4.219655e-12,1.960148e-13,1.170903e-02,1.170903e-02,1.170903e-02,1.170904e-02,8.509299e-14,2.253125e-13,2.700672e-13,2.194193e-14,5.658027e-14,1.170903e-02,8.707277e-14,6.811835e-14,7.490877e-14,9.669960e-14,8.940501e-14,2.057734e-14,1.170905e-02,1.170904e-02,2.656376e-12,7.442912e-14,1.462325e-13,6.945696e-12,2.161706e-12,5.472858e-14,2.091352e-12,1.170904e-02,6.060755e-13,3.020443e-13,1.743742e-13,1.170903e-02,9.318362e-14,6.652355e-14,2.546956e-14,5.791174e-12,1.170903e-02,6.964667e-14,1.170903e-02,1.190181e-13,
3.666674e-12,1.170903e-02,3.195355e-14,2.312394e-13,2.264494e-13,1.538247e-14,6.482038e-12,7.570938e-14,5.577282e-15,2.991436e-14,6.704802e-14,1.170903e-02,3.478117e-14,5.039951e-14,1.248871e-12,2.326015e-13,1.425893e-13,3.224774e-14,5.932864e-14,3.489531e-14,1.381025e-13,1.004286e-13,9.774566e-13,5.725357e-12,9.974106e-15,1.170933e-02,8.826724e-14,2.404910e-13,1.310380e-13,1.478083e-13,5.216423e-13,7.499585e-14,1.170903e-02,1.144130e-12,1.170903e-02,1.170903e-02,6.423456e-15,9.349066e-15,5.063501e-13,1.283091e-12,6.561751e-12,3.738211e-14,1.170903e-02,3.487167e-14,2.491182e-13,9.601857e-14,3.092879e-14,2.685275e-14,2.704255e-14,7.581259e-15,1.170903e-02,5.401652e-14,1.070406e-13,2.065727e-13,4.098361e-12,4.853024e-14,1.170904e-02,1.579679e-14,1.170903e-02,1.968180e-14,1.681039e-12,8.356195e-15,3.375993e-14,1.170903e-02,5.821981e-14,1.290864e-13,7.145413e-15,1.564670e-13,2.754924e-13,6.385705e-14,4.221718e-15,6.072447e-15,1.170905e-02,6.822509e-15,5.090957e-13,1.170912e-02,2.586107e-13,1.778413e-14,4.259332e-12,6.372517e-12,6.438925e-13,4.621890e-14,1.170903e-02,1.790854e-14,3.790803e-14,1.243678e-13,3.299023e-13,1.170903e-02,4.477562e-13,5.256417e-14,1.732690e-14,1.170903e-02,8.901144e-15,1.170903e-02,9.407671e-13,1.594046e-14,1.311684e-12,1.090547e-14,1.170903e-02,5.778702e-13,
1.077040e-12,6.502530e-12,7.960902e-14,7.031741e-13,4.345522e-13,6.035750e-14,2.210713e-13,6.404428e-14,1.914106e-13,7.574419e-13,2.824838e-13,1.299518e-13,2.741262e-13,2.338375e-12,7.540462e-14,6.010947e-14,3.231874e-12,3.001541e-13,1.886610e-13,2.062152e-14,3.724482e-13,9.675512e-13,9.694305e-14,2.273169e-13,7.738975e-14,1.063384e-13,3.096260e-14,2.711561e-14,1.235379e-13,2.794542e-13,5.331240e-12,5.150863e-13,4.795500e-14,1.170903e-02,5.057353e-13,6.218013e-12,1.170904e-02,2.861865e-14,1.170903e-02,2.329459e-12,2.272675e-12,9.240992e-14,2.864736e-14,2.154220e-13,6.030271e-13,1.170903e-02,5.409116e-14,1.170909e-02,1.308733e-13,2.531755e-13,1.170903e-02,4.909159e-12,9.924208e-14,1.136008e-13,2.837680e-13,3.708453e-13,8.054155e-14,7.896360e-14,4.602736e-12,1.170903e-02,4.219655e-12,1.960148e-13,1.170903e-02,1.170903e-02,1.170903e-02,1.170904e-02,8.509299e-14,2.253125e-13,2.700672e-13,2.194193e-14,5.658027e-14,1.170903e-02,8.707277e-14,6.811835e-14,7.490877e-14,9.669960e-14,8.940501e-14,2.057734e-14,1.170905e-02,1.170904e-02,2.656376e-12,7.442912e-14,1.462325e-13,6.945696e-12,2.161706e-12,5.472858e-14,2.091352e-12,1.170904e-02,6.060755e-13,3.020443e-13,1.743742e-13,1.170903e-02,9.318362e-14,6.652355e-14,2.546956e-14,5.791174e-12,1.170903e-02,6.964667e-14,1.170903e-02,1.190181e-13,
4.702003e-13,3.977490e-13,7.156965e-13,1.556001e-14,2.542331e-13,2.407585e-12,2.007221e-13,1.170903e-02,1.170903e-02,3.512453e-13,2.512213e-14,4.579675e-14,5.331531e-14,1.170903e-02,1.170904e-02,1.332158e-12,2.556294e-14,2.086572e-12,1.058973e-12,7.573284e-13,1.532432e-12,1.170903e-02,2.392318e-13,1.859072e-12,1.170905e-02,1.149300e-14,1.043975e-13,4.411836e-14,1.369408e-12,5.081218e-14,3.088862e-13,4.494255e-13,1.519435e-14,1.369964e-14,6.441404e-13,8.983156e-15,8.706287e-14,2.266323e-14,1.298970e-12,2.252560e-13,1.170904e-02,4.581352e-14,1.170903e-02,1.076534e-14,1.590783e-13,1.682256e-14,1.871242e-13,1.170903e-02,1.170903e-02,1.170904e-02,5.917180e-14,3.765750e-14,5.233357e-15,6.540560e-13,7.601770e-13,4.272019e-15,6.154637e-14,6.251058e-14,3.001997e-14,1.910401e-14,6.743345e-14,1.170903e-02,1.170903e-02,9.223321e-14,1.729238e-14,7.891892e-14,1.170903e-02,2.813737e-14,2.678595e-14,3.691012e-14,1.170903e-02,3.878795e-13,8.729900e-13,5.187708e-14,2.375479e-14,1.545510e-13,3.441402e-14,4.326148e-14,1.170903e-02,1.170903e-02,1.800050e-13,1.607085e-13,1.044864e-14,6.920810e-14,5.938599e-14,5.448914e-12,8.471636e-14,3.756607e-14,1.170903e-02,6.285864e-15,4.328910e-13,1.550042e-13,3.766637e-12,7.860163e-14,3.471952e-14,1.170903e-02,8.538355e-14,9.209143e-14,1.926792e-14,9.648012e-13,

2.568185e-13,4.710819e-13,8.337590e-13,1.279175e-13,5.022012e-14,1.325075e-14,2.407865e-13,1.170904e-02,1.170903e-02,1.453552e-13,5.030178e-14,2.528587e-13,5.735308e-13,1.887272e-13,1.321653e-12,1.170929e-02,2.213129e-13,1.170906e-02,7.672885e-13,3.628328e-14,1.170904e-02,2.201398e-13,2.842743e-14,5.206754e-13,6.835917e-12,1.697732e-12,1.170904e-02,1.170903e-02,3.201792e-13,6.239524e-14,5.243648e-14,2.137932e-13,2.705495e-13,1.170903e-02,6.383548e-13,2.653424e-13,9.303809e-13,6.365689e-13,1.170904e-02,4.309871e-13,1.080621e-13,1.170903e-02,1.170903e-02,6.304432e-12,1.170903e-02,1.224041e-13,3.391991e-14,2.358996e-14,1.170903e-02,3.182240e-13,1.170905e-02,1.253993e-13,4.022463e-13,1.131593e-12,1.358231e-12,1.170904e-02,5.355367e-14,1.170903e-02,2.084314e-14,1.453419e-12,2.343888e-13,1.170903e-02,6.588640e-13,1.170903e-02,1.170922e-02,1.763180e-12,2.399946e-12,1.170904e-02,9.945119e-13,1.140259e-12,1.438710e-13,2.588504e-13,2.345870e-12,1.566394e-13,2.708354e-13,1.545400e-13,1.132194e-13,2.480238e-13,1.170903e-02,4.853988e-14,1.170904e-02,1.170904e-02,1.193298e-13,1.860799e-14,1.778055e-13,3.919058e-14,8.889671e-13,6.700884e-13,3.153928e-14,1.150625e-12,1.265704e-13,1.494002e-12,8.953133e-13,2.364818e-13,1.170903e-02,1.170904e-02,1.170903e-02,2.118612e-12,2.148658e-12,1.852103e-12,
1.170903e-02,3.294230e-12,7.278138e-13,6.009604e-12,1.170903e-02,1.548619e-14,1.574782e-12,9.142028e-13,1.053491e-12,3.043373e-14,1.170903e-02,2.996092e-13,9.794315e-14,6.263108e-14,1.475332e-12,2.964569e-12,2.481463e-14,1.930284e-13,1.170903e-02,2.096434e-12,1.170903e-02,1.170903e-02,1.170904e-02,2.317549e-14,2.355544e-12,3.582039e-13,1.426724e-12,8.094654e-13,1.898113e-13,5.897995e-12,7.470117e-13,1.170903e-02,1.170903e-02,1.170903e-02,1.773705e-12,2.258512e-14,1.170903e-02,1.170903e-02,1.465891e-14,1.170903e-02,2.610698e-13,1.170904e-02,1.170903e-02,3.535749e-14,1.170903e-02,2.000253e-13,2.651714e-12,1.170903e-02,1.909550e-12,2.548285e-13,3.824305e-12,1.170903e-02,3.092078e-13,5.829401e-12,1.170904e-02,6.732831e-14,7.855662e-14,1.079648e-13,1.170903e-02,3.027952e-13,1.874591e-12,2.142645e-12,1.170903e-02,2.818152e-12,1.170903e-02,1.170903e-02,1.326819e-13,8.761500e-14,1.170903e-02,4.109424e-12,1.170903e-02,1.522130e-12,4.052501e-12,1.170903e-02,1.170903e-02,6.592663e-14,1.227867e-14,1.463607e-12,1.170921e-02,1.170903e-02,1.170904e-02,1.170903e-02,2.248450e-12,4.409088e-12,1.170903e-02,2.024462e-13,5.078972e-13,1.999639e-13,1.221306e-14,5.566186e-12,2.646431e-14,5.391685e-14,2.206249e-13,1.170904e-02,3.504607e-12,9.845351e-14,6.744643e-14,5.256102e-14,2.657804e-14,1.170903e-02,

6.981337e-13,1.872123e-12,8.278873e-13,1.701113e-13,1.953325e-12,1.237225e-12,1.408564e-13,1.353719e-13,1.078427e-12,3.819383e-12,1.170904e-02,6.568714e-12,1.170903e-02,1.170904e-02,3.770800e-12,4.554129e-13,1.170903e-02,2.067409e-13,1.589648e-12,1.440511e-13,1.170903e-02,1.425756e-13,5.913620e-13,3.636362e-13,1.170903e-02,2.138498e-12,2.486481e-13,1.170903e-02,1.554486e-13,1.577855e-13,2.908965e-12,4.313191e-12,1.170904e-02,1.170903e-02,8.907288e-14,1.170904e-02,2.486345e-13,5.419623e-13,2.034129e-12,6.065004e-13,1.170903e-02,8.195304e-13,8.337261e-14,1.069808e-13,1.529568e-12,1.170903e-02,6.246643e-13,1.170903e-02,8.111152e-13,1.170903e-02,1.170903e-02,2.860027e-12,1.170963e-02,1.170903e-02,1.170904e-02,1.758802e-13,5.508291e-13,1.298133e-12,2.927053e-13,4.077095e-13,6.119109e-12,1.170903e-02,6.823580e-13,1.170903e-02,9.567401e-13,1.170903e-02,1.170903e-02,1.760948e-12,6.986654e-12,1.170904e-02,1.020427e-13,1.170918e-02,5.519672e-14,9.218963e-13,1.170903e-02,1.170903e-02,8.698899e-13,1.524373e-12,1.170904e-02,2.230457e-12,2.835883e-13,1.170904e-02,1.170903e-02,2.814389e-13,1.170903e-02,1.170903e-02,2.415400e-12,1.170903e-02,2.484257e-13,1.170904e-02,7.115131e-12,6.876387e-12,1.170903e-02,7.052145e-12,3.509922e-13,4.006402e-13,1.960859e-12,1.676906e-13,1.170904e-02,4.723036e-12,
3.122183e-13,9.997701e-13,1.170903e-02,4.668657e-13,4.225462e-13,4.847875e-12,1.170903e-02,1.170904e-02,1.170903e-02,3.568657e-13,7.286256e-12,1.490224e-12,2.157661e-12,6.114851e-12,1.170906e-02,2.356713e-12,2.283968e-12,8.436355e-13,6.389641e-12,1.170903e-02,1.170903e-02,7.481449e-12,1.170903e-02,2.308225e-13,3.575853e-13,1.170903e-02,1.170903e-02,1.170904e-02,1.265460e-13,7.476546e-14,1.516528e-12,1.170905e-02,1.170903e-02,4.567670e-12,3.826844e-13,6.015217e-12,3.695408e-13,2.398833e-12,2.321942e-13,1.170904e-02,7.693797e-12,9.091676e-14,6.097600e-13,1.170903e-02,4.313390e-13,1.170904e-02,1.170904e-02,8.129098e-14,9.542511e-13,3.890185e-12,1.672618e-12,1.170903e-02,3.304269e-12,1.170903e-02,7.346614e-13,1.170903e-02,1.628272e-13,1.170903e-02,6.575155e-14,1.170904e-02,5.427594e-13,1.694624e-13,1.170903e-02,8.831894e-14,2.584033e-12,1.469134e-12,1.170904e-02,1.831336e-12,2.624552e-13,1.170903e-02,2.314471e-12,7.253753e-13,1.170903e-02,1.170903e-02,1.170904e-02,7.778049e-12,3.593052e-13,8.883988e-13,9.582097e-13,3.022810e-13,1.170904e-02,2.871146e-13,1.438788e-12,4.060257e-12,1.498463e-13,6.160574e-13,1.170903e-02,1.684549e-12,7.026496e-13,2.581431e-13,1.133621e-13,2.428275e-13,2.290159e-13,4.968242e-12,1.497739e-12,1.170903e-02,2.007593e-12,1.695370e-12,1.102263e-13,1.763414e-13,
