88,39,64,9,53,63,33,55,19,23,71,75,81,92,30,95,11,47,29,44
72,21,65,69,75,18,1,71,27,11,3,42,66,55,28,9,92,85,44,77
88,39,64,9,53,63,33,55,19,23,71,75,81,92,30,95,11,47,29,44
39,12,79,78,99,37,91,42,49,82,73,88,74,62,97,53,47,13,24,29
