34,100,7,48,24,70,12,68,47,85,97,26,31,13,28,95,78,30,75,21,
100,12,32,13,1,20,21,99,40,67,63,51,65,3,89,25,31,84,93,69,

32,1,15,31,74,22,84,2,56,21,12,93,26,80,82,70,14,8,90,16,
20,77,73,78,50,19,89,59,37,79,45,28,88,87,30,4,3,46,75,61,

76,7,2,1,58,65,86,64,75,50,19,85,57,87,68,59,22,23,13,25,
1,45,60,75,81,14,87,8,40,57,73,44,83,92,54,98,3,72,23,4,

82,21,26,31,34,64,17,15,2,70,74,44,93,94,8,90,80,22,16,28,
100,9,16,39,56,71,49,54,63,79,34,96,98,75,43,17,1,76,62,78,

2,74,26,64,58,50,34,23,68,66,51,15,65,54,99,90,22,97,85,37,
35,46,17,53,89,74,61,40,82,77,14,10,36,2,49,59,57,6,67,73,

5,50,48,65,58,61,33,64,4,43,80,89,16,67,39,19,47,37,78,71,
76,16,15,71,13,51,41,52,54,56,22,49,82,20,88,75,64,91,95,42,

50,62,74,57,9,5,34,48,61,68,58,73,99,30,63,18,39,2,77,15,
73,20,33,52,29,30,13,69,7,99,91,96,70,22,83,18,67,59,28,89,

96,50,11,28,81,20,36,29,9,85,77,3,16,69,24,61,97,49,84,2,
37,10,21,64,47,8,32,22,78,7,36,95,2,81,15,9,54,17,41,89,
96,50,11,28,81,20,36,29,9,85,77,3,16,69,24,61,97,49,84,2,
64,68,69,44,16,62,53,15,5,3,74,55,70,47,6,94,22,93,42,40,

80,40,53,68,13,38,82,99,61,84,49,67,27,39,65,86,8,60,24,36,
85,65,81,99,54,1,43,48,6,90,98,61,44,88,28,32,13,50,4,56,

83,46,9,63,47,80,12,3,55,20,33,37,1,89,41,22,75,49,4,14,
20,31,3,72,82,67,29,27,40,8,11,41,46,26,71,63,56,87,81,30,

67,63,53,24,29,72,10,61,48,87,40,34,49,20,99,16,9,38,92,13,
54,95,14,77,59,70,21,66,81,86,78,76,36,64,30,57,24,71,50,33,

51,32,33,57,20,24,84,75,65,35,86,12,14,41,45,34,37,56,76,83,
47,26,67,18,23,85,41,33,32,38,20,30,84,60,63,80,88,94,81,13,

89,67,64,10,72,25,79,42,87,43,17,37,56,47,32,68,58,34,95,66,
87,74,50,81,45,64,94,3,67,99,70,49,91,16,72,59,63,98,71,57,

51,93,50,100,24,60,49,35,80,91,83,68,29,70,12,98,82,66,87,74,
92,62,28,58,8,46,9,96,99,51,59,67,13,52,95,78,29,7,93,85,

1,72,99,10,89,48,12,3,18,56,25,73,57,84,76,90,43,91,31,14,
35,71,9,47,96,64,48,43,40,50,15,24,31,29,99,42,89,87,100,75,

16,9,73,93,75,53,45,68,42,77,41,29,12,80,17,99,46,4,65,91,
31,38,33,61,59,11,68,77,55,8,21,71,96,25,74,56,18,62,90,35,

100,75,53,29,9,4,68,41,33,11,58,15,81,12,95,46,61,7,37,19,
36,13,72,10,27,77,5,43,96,71,88,51,38,57,82,62,85,3,79,91,

61,8,9,36,63,41,56,80,84,74,50,67,97,55,60,46,86,20,76,51,
69,82,73,50,58,80,12,31,76,24,32,71,2,49,5,16,88,94,95,20,

72,58,75,87,4,90,16,82,91,64,88,15,18,30,33,76,70,32,7,85,
82,99,17,54,8,33,89,5,4,85,29,28,61,96,97,79,80,72,59,45,

90,18,45,79,24,77,55,70,88,69,48,43,37,93,98,34,83,74,72,73,
33,78,84,30,46,40,81,17,1,49,15,91,12,53,54,96,9,51,14,7,

90,18,45,77,79,24,55,88,70,43,48,93,37,98,74,72,83,73,56,36,
52,16,63,78,70,41,69,44,29,9,99,72,13,36,40,94,26,53,37,81,

72,46,18,88,51,23,27,58,65,62,90,87,59,56,38,96,4,24,28,10,
65,3,30,10,26,100,51,11,88,19,79,57,36,12,87,86,9,66,29,60,

98,47,67,95,60,24,80,54,56,72,73,70,37,77,48,74,64,38,8,91,
95,57,78,71,99,34,20,13,36,96,86,4,81,50,3,18,65,39,49,60,

86,56,63,19,42,75,4,11,41,59,50,12,2,13,36,62,85,61,16,10,
33,69,10,12,20,50,1,38,44,6,21,88,62,35,41,39,76,100,92,32,

42,72,18,65,88,58,38,27,35,61,62,10,87,5,24,2,91,67,84,52,
5,80,36,6,52,20,66,38,47,74,89,31,8,99,24,49,50,83,79,48,

67,95,80,4,33,87,5,98,47,68,64,31,99,43,61,84,12,63,46,42,
8,16,32,64,39,74,1,79,100,78,2,33,28,38,72,73,31,48,51,58,

67,4,95,31,80,5,60,56,33,3,68,98,54,48,99,24,12,87,74,21,
15,29,98,1,42,51,73,77,30,2,28,20,38,17,70,63,94,5,18,87,

4,41,88,37,86,79,59,67,87,95,25,66,80,53,45,16,20,70,63,75,
52,43,56,31,96,44,59,48,33,28,92,72,6,94,45,98,15,73,36,55,

46,25,24,86,89,19,13,83,38,57,41,26,66,12,56,15,28,18,60,79,
63,48,52,90,83,53,85,93,31,81,1,87,98,32,19,10,73,20,25,34,

4,95,37,16,84,63,33,25,88,78,31,68,1,67,66,47,41,42,44,21,
43,78,54,22,28,19,8,44,13,59,67,50,41,36,27,55,35,69,37,5,

25,46,12,78,60,4,89,24,51,26,77,95,81,38,13,79,83,86,66,10,
56,100,62,94,69,53,48,51,3,65,44,25,49,90,33,87,9,70,18,55,

89,21,23,93,11,50,57,12,80,63,88,28,81,77,55,34,8,67,17,24,
91,29,41,51,97,16,26,74,67,34,47,37,78,40,57,6,4,55,33,58,

