100,70,21,10,52,71,12,22,93,49,17,4,1,46,47,44,56,2,50,95,
73,8,69,77,39,23,12,6,19,5,66,60,58,100,16,2,63,42,90,33,

70,80,2,22,3,60,47,61,30,20,43,97,52,4,89,31,85,82,7,33,
65,85,8,89,87,45,38,11,1,72,26,88,62,33,56,15,58,31,16,61,

47,35,14,10,74,100,58,68,62,33,81,91,73,99,1,38,60,94,49,9,
31,13,40,80,78,50,72,82,79,100,60,53,61,62,3,32,35,51,97,76,

82,21,64,65,62,22,85,94,90,71,9,36,42,30,28,39,13,45,49,77,
76,85,67,45,60,36,78,75,43,38,52,51,72,90,59,94,91,46,77,6,

71,50,89,85,7,33,67,100,92,65,13,46,59,55,99,43,64,26,35,31,
23,43,85,93,10,14,69,58,28,41,72,36,1,84,35,64,3,8,11,87,

83,80,18,63,34,13,81,30,38,58,71,9,57,22,85,65,91,89,48,68,
42,30,64,37,77,24,56,59,49,92,7,6,3,86,21,39,47,27,8,81,

89,16,3,4,1,38,90,40,57,69,19,99,13,87,33,49,84,48,70,82,
36,94,68,47,79,55,19,67,50,100,27,51,66,78,77,15,95,97,86,17,

