30,96,94,77,58,24,95,74,4,73,1,51,93,72,5,9,48,97,13,56,
67,51,90,37,91,65,39,11,64,38,86,62,33,3,1,48,55,99,7,34,

60,52,11,43,25,51,48,86,87,64,93,20,59,40,80,28,74,17,13,76,
94,60,26,72,32,7,67,58,70,11,55,20,33,5,3,83,10,96,37,65,

42,94,53,51,41,49,6,73,10,28,55,46,93,33,12,13,97,63,16,38,
5,73,48,99,3,13,30,49,6,23,33,43,82,4,35,98,41,59,62,18,

40,35,1,22,99,97,29,32,53,44,17,50,67,79,28,13,59,55,56,52,
89,78,49,97,6,13,61,17,72,8,9,81,5,20,75,10,87,43,54,39,

92,3,48,60,81,68,49,50,84,70,86,11,75,34,14,67,15,9,47,98,
100,46,97,81,43,79,39,66,86,60,26,95,91,30,36,22,32,93,69,99,

10,99,33,31,48,27,11,43,59,26,92,77,65,73,64,74,63,71,57,68,
26,77,21,87,55,52,34,76,43,46,72,61,27,96,1,11,78,93,23,51,
10,99,33,31,48,27,11,43,59,26,92,77,65,73,64,74,63,71,57,68,
84,18,70,34,82,33,2,72,88,58,23,11,13,69,3,36,96,24,75,61,

31,6,40,63,71,26,42,97,73,48,64,99,46,20,93,24,61,44,83,16,
8,90,61,54,12,53,27,76,56,85,49,11,65,99,98,9,87,63,74,5,

20,95,73,18,15,3,46,48,21,79,25,74,14,27,9,42,47,57,35,32,
18,60,61,97,4,83,96,29,93,92,99,53,16,11,72,44,21,76,2,8,

70,9,8,3,55,97,31,26,64,6,63,61,20,93,80,44,29,83,46,67,
59,6,26,85,48,38,23,89,78,88,72,34,18,53,52,77,42,99,82,43,

